product_code,colour_group_code,colour_group_name,recent_units_8w,active_weeks_8w,recent_units_4w,active_weeks_4w,snapshot_week,prior_units_4w,raw_momentum,recent_units_1w,recent_units_2w,last_active_week,avg_price_4w,channel_2_share_4w,avg_price_8w,channel_2_share_8w,first_sale_week,style_age_weeks,weeks_since_last_active,has_full_growth_history,growth_comparable,avg_price_recent,channel_2_share_recent,customers_1w,customers_4w,prior_customers_4w,customers_8w,product_type,product_group,graphical_appearance,garment_group,section,index_group,raw_customer_momentum,customers_per_unit_4w,target_start_week,target_start_month,target_start_quarter,target_start_week_of_year,target_start_week_sin,target_start_week_cos,target_start_fashion_season,target_start_fashion_half,pred_sales_4w,model_used,growth_reliability,adjusted_momentum,sales_rank,growth_rank,customer_rank,winner_score,winner_rank
536139,9,Black,1415,8,1172.0,4,2020-09-14,243.0,1.5701516233602737,207.0,492.0,2020-09-14,0.016571224041187004,0.5784982935153583,0.016579792777145583,0.5971731448763251,2018-09-17,105,0,1,1,0.016571224041187004,0.5784982935153583,175,977,203,1173,Pyjama bottom,Nightwear,All over pattern,"Under-, Nightwear","Womens Nightwear, Socks & Tigh",Ladieswear,1.5673896761906017,0.8336177474402731,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,866.0643078256427,catboost,0.972,1.526187377906186,0.9981875710379996,0.9964604617488537,0.9983104475777962,0.9977063012131948,11
573085,72,Blue,1517,8,1215.0,4,2020-09-14,302.0,1.3895892570167439,324.0,586.0,2020-09-14,0.03290003487479944,0.817283950617284,0.03243849926818093,0.8266315095583389,2018-09-17,105,0,1,1,0.03290003487479944,0.817283950617284,263,968,245,1204,Trousers,Garment Lower body,Denim,Trousers,Womens Everyday Collection,Ladieswear,1.370933075958404,0.7967078189300412,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,1054.2458107544212,catboost,0.9773462783171522,1.3581098887348113,0.9989248302767794,0.9946102485721181,0.9982490093078978,0.9974277094747165,12
714790,9,Black,913,8,907.0,4,2020-09-14,6.0,4.86533422954598,168.0,307.0,2020-09-14,0.050069796124306204,0.9966923925027563,0.049950823324113054,0.9923329682365827,2019-01-07,89,0,1,1,0.050069796124306204,0.9966923925027563,143,745,6,751,Trousers,Garment Lower body,Denim,Trousers Denim,Ladies Denim,Divided,4.668815451148447,0.8213891951488423,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,658.4192100319718,catboost,0.46153846153846156,2.245538875175068,0.9960065124566092,0.9997586678465128,0.9966823334254907,0.9973349053642447,13
685813,93,Dark Green,992,8,864.0,4,2020-09-14,128.0,1.902917102570207,172.0,439.0,2020-09-14,0.016558753138731938,0.4618055555555556,0.01655293193001639,0.47076612903225806,2018-11-12,97,0,1,1,0.016558753138731938,0.4618055555555556,153,745,113,857,Sweater,Garment Upper body,Solid,Jersey Basic,Men Underwear,Menswear,1.8785271518092648,0.8622685185185185,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,733.6610055408302,catboost,0.9481481481481482,1.8042473268813815,0.9969588056400331,0.9984313410023329,0.9966823334254907,0.9973176245843604,14
685814,9,Black,1510,8,1186.0,4,2020-09-14,324.0,1.295359212279931,227.0,574.0,2020-09-14,0.033311715780146876,0.6888701517706577,0.033208934785048806,0.6602649006622516,2018-12-03,94,0,1,1,0.033311715780146876,0.6888701517706577,164,948,283,1227,Hoodie,Garment Upper body,Melange,Jersey Basic,Men Underwear,Menswear,1.2064345604487219,0.7993254637436762,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,1079.3697822773147,catboost,0.9788519637462235,1.2679649086969715,0.9989555494117286,0.9937253640093315,0.9981107732006267,0.997133060927679,15
863595,9,Black,3267,8,2444.0,4,2020-09-14,823.0,1.0876298719995008,417.0,1041.0,2020-09-14,0.03313695941635002,0.6084288052373159,0.033075355506788515,0.6584022038567493,2020-07-13,10,0,1,1,0.03313695941635002,0.6084288052373159,381,2180,722,2875,Cardigan,Garment Upper body,Melange,Knitwear,Womens Everyday Collection,Ladieswear,1.1041295440428645,0.8919803600654664,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,1471.6556568806513,catboost,0.9915662650602409,1.078457089946493,0.9994777747058643,0.9896227174000483,0.9999385617301016,0.9966594936213907,16
572998,72,Blue,1478,8,1155.0,4,2020-09-14,323.0,1.271977533439994,205.0,499.0,2020-09-14,0.041641308973512314,0.8805194805194805,0.041684032476319306,0.8443843031123139,2018-09-17,105,0,1,1,0.041641308973512314,0.8805194805194805,173,945,269,1205,Trousers,Garment Lower body,Denim,Trousers,Divided Collection,Divided,1.253820610053503,0.8181818181818182,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,837.3318571525498,catboost,0.9787878787878788,1.24499619182157,0.9978496605535588,0.9931622556511946,0.9980646944982029,0.9965079492662428,17
865929,9,Black,1124,8,907.0,4,2020-09-14,217.0,1.4267493158122049,304.0,654.0,2020-09-14,0.01657169285967894,0.7596471885336273,0.016512018215815175,0.806049822064057,2020-07-20,9,0,1,1,0.01657169285967894,0.7596471885336273,270,777,201,965,Top,Garment Upper body,All over pattern,Jersey Fancy,Womens Everyday Collection,Ladieswear,1.3484588267771862,0.856670341786108,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,754.8554779569224,catboost,0.96875,1.3821633996930736,0.997112401314779,0.9948113587000241,0.9970816821798298,0.9964128727898678,18
885951,9,Black,1370,8,1112.0,4,2020-09-14,258.0,1.4579862895760076,199.0,486.0,2020-09-14,0.030033227655164012,0.8066546762589928,0.030023939131510583,0.7343065693430657,2020-07-06,11,0,1,1,0.030033227655164012,0.8066546762589928,179,985,240,1218,Bra,Underwear,Solid,"Under-, Nightwear",Womens Lingerie,Ladieswear,1.4088594211119805,0.8857913669064749,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,643.9309541462707,catboost,0.9735849056603774,1.419473444190981,0.9956993211071177,0.995374467058161,0.9983718858476945,0.9964036343146038,19
914441,72,Blue,2657,8,1966.0,4,2020-09-14,691.0,1.0446788627713897,290.0,712.0,2020-09-14,0.033079978274738374,0.4659206510681587,0.03305340545919638,0.512231840421528,2020-07-20,9,0,1,1,0.033079978274738374,0.4659206510681587,261,1683,581,2242,Trousers,Garment Lower body,Denim,Trousers Denim,Ladies Denim,Divided,1.0624567470708337,0.8560528992878942,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,1208.9625042201365,catboost,0.9899713467048711,1.0342021406519057,0.9992627407612201,0.9882953905558683,0.9996620895155592,0.9960923403259163,20
751471,9,Black,9603,8,7011.0,4,2020-09-14,2592.0,0.9948074605024608,1208.0,2926.0,2020-09-14,0.033219480767510697,0.6782199400941378,0.03313379117048529,0.7036342809538686,2019-06-17,66,0,1,1,0.033219480767510697,0.6782199400941378,907,5022,1871,6769,Trousers,Garment Lower body,Check,Trousers,Womens Everyday Collection,Ladieswear,0.9870199867125082,0.7163029525032092,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,3114.95034450099,catboost,0.9973066564063101,0.9921281022017616,1.0,0.9868876196605261,1.0,0.9960662858981579,21
751592,10,White,848,8,792.0,4,2020-09-14,56.0,2.6327719538002974,143.0,336.0,2020-09-14,0.024925119842492703,0.7436868686868687,0.024876459066197613,0.7016509433962265,2019-07-15,62,0,1,1,0.024925119842492703,0.7436868686868687,134,705,53,756,Shirt,Garment Upper body,Solid,Blouses,Womens Casual,Ladieswear,2.5706311909289674,0.8901515151515151,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,517.9068542592164,catboost,0.8888888888888888,2.3402417367113753,0.9929960372315916,0.9998391118976752,0.9961140294289312,0.9959843572906184,22
573085,8,Dark Grey,492,7,484.0,4,2020-09-14,8.0,3.9869243136012638,291.0,406.0,2020-09-14,0.033224821403557904,0.5144628099173554,0.03318227228882457,0.508130081300813,2018-09-17,105,0,1,1,0.033224821403557904,0.5144628099173554,234,419,8,427,Trousers,Garment Lower body,Denim,Trousers,Womens Everyday Collection,Ladieswear,3.8430301339411943,0.8657024793388429,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,855.9233035834336,catboost,0.5333333333333333,2.126359633920674,0.9980954136331521,0.9995173356930255,0.989140785795472,0.99583560189981,23
574109,9,Black,1026,8,831.0,4,2020-09-14,195.0,1.4457177815906919,137.0,345.0,2020-09-14,0.02491953741663095,0.6570397111913358,0.024882066276803103,0.6374269005847953,2018-09-17,105,0,1,1,0.02491953741663095,0.6570397111913358,126,739,163,900,Sweater,Garment Upper body,Stripe,Knitwear,Divided Collection,Divided,1.5067837583740165,0.8892900120336944,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,631.8332963940676,catboost,0.9653465346534653,1.3956186505454697,0.9956378828372193,0.9950526908535113,0.9966208951555924,0.9957572289376189,24
156231,9,Black,944,8,783.0,4,2020-09-14,161.0,1.576812685118024,142.0,395.0,2020-09-14,0.00660744204169102,0.4163473818646232,0.006654750790002873,0.3516949152542373,2018-09-17,105,0,1,1,0.00660744204169102,0.4163473818646232,87,484,101,583,Underwear Tights,Socks & Tights,Solid,Socks and Tights,"Womens Nightwear, Socks & Tigh",Ladieswear,1.5591760776532126,0.6181353767560664,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,789.6884756823432,catboost,0.9583333333333334,1.5111121565714396,0.9974503117992197,0.9962593516209476,0.9916443952938285,0.9953512487941207,25
752814,9,Black,1087,8,830.0,4,2020-09-14,257.0,1.1696702099338312,208.0,401.0,2020-09-14,0.033083643046763304,0.8783132530120482,0.03274265978513401,0.8767249310027599,2019-08-05,59,0,1,1,0.033083643046763304,0.8783132530120482,151,595,199,790,Trousers,Garment Lower body,Check,Trousers,Womens Everyday Collection,Ladieswear,1.0919233005173137,0.7168674698795181,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,831.5561093624476,catboost,0.9734848484848485,1.1386562270946765,0.9977882222836605,0.9911913763977154,0.9944398365742021,0.9948046528050394,26
863646,10,White,999,8,803.0,4,2020-09-14,196.0,1.406395540440978,141.0,348.0,2020-09-14,0.03319026109715684,0.49688667496886674,0.033187764035221654,0.5025025025025025,2020-07-27,8,0,1,1,0.03319026109715684,0.49688667496886674,132,747,178,921,Sweater,Garment Upper body,Solid,Knitwear,Womens Everyday Collection,Ladieswear,1.4300171721337227,0.9302615193026152,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,523.1687890458463,catboost,0.9655172413793104,1.3578991424947375,0.9931496329063374,0.9945700265465369,0.9967744908303382,0.9946632083755975,27
804992,53,Dark Pink,803,5,742.0,4,2020-09-14,61.0,2.4835616596726675,120.0,306.0,2020-09-14,0.024978231074969142,0.7250673854447439,0.024983789602549742,0.7422166874221668,2020-07-13,10,0,1,1,0.024978231074969142,0.7250673854447439,110,678,57,733,Unknown,Unknown,Melange,Jersey Fancy,Ladies H&M Sport,Sport,2.460178117012277,0.9137466307277629,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,449.3865904155482,catboost,0.8970588235294118,2.2279009005887165,0.9900777194114214,0.9996782237953503,0.9957300402420668,0.9946535669757937,28
562245,9,Black,1157,8,860.0,4,2020-09-14,297.0,1.061001017922326,199.0,473.0,2020-09-14,0.032764623571147004,0.5011627906976744,0.03246032257591959,0.43560933448573896,2018-09-17,105,0,1,1,0.032764623571147004,0.5011627906976744,162,717,263,979,Trousers,Garment Lower body,Solid,Trousers,Womens Everyday Collection,Ladieswear,1.000520465901908,0.8337209302325581,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,843.7846266880085,catboost,0.9769736842105263,1.0365700734306935,0.9979725370933554,0.9884562786581932,0.9962983442386263,0.994615401706388,29
805000,9,Black,1484,8,1076.0,4,2020-09-14,408.0,0.9682195211135864,226.0,529.0,2020-09-14,0.049786969945182995,0.6087360594795539,0.049691089131527214,0.6071428571428571,2019-11-18,44,0,1,1,0.049786969945182995,0.6087360594795539,205,944,368,1306,Hoodie,Garment Upper body,Melange,Jersey Fancy,Ladies H&M Sport,Sport,0.940388283453216,0.8773234200743495,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,936.6394775760846,catboost,0.983132530120482,0.9518881075044416,0.9985562006573895,0.9854798487651838,0.9980339753632538,0.9944766275014869,30
685813,9,Black,1241,8,934.0,4,2020-09-14,307.0,1.1104467463151133,154.0,362.0,2020-09-14,0.016640383987224606,0.7483940042826552,0.016611699149127947,0.7493956486704271,2018-11-12,97,0,1,1,0.016640383987224606,0.7483940042826552,132,738,246,977,Sweater,Garment Upper body,Solid,Jersey Basic,Men Underwear,Menswear,1.095909584320224,0.7901498929336188,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,681.9467011801305,catboost,0.9777070063694268,1.0856915640724196,0.9962829846711516,0.9899042715791168,0.9965901760206433,0.9944615281483886,31
803757,8,Dark Grey,1141,8,903.0,4,2020-09-14,238.0,1.330365808460665,149.0,408.0,2020-09-14,0.01665985321996357,0.9889258028792912,0.01666529508756813,0.9912357581069238,2019-08-05,59,0,1,1,0.01665985321996357,0.9889258028792912,133,755,201,953,Trousers,Garment Lower body,Melange,Jersey Basic,Womens Everyday Basics,Ladieswear,1.3197736787783283,0.8361018826135105,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,520.0955504633422,catboost,0.9714285714285714,1.2923553567903603,0.9930574755014899,0.9939264741372376,0.9968666482351857,0.994460926912323,32
762846,93,Dark Green,1902,7,1360.0,4,2020-09-14,542.0,0.9188656827175308,254.0,750.0,2020-09-14,0.02483652791625121,0.36470588235294116,0.02466202391773153,0.44742376445846477,2019-12-16,40,0,1,1,0.02483652791625121,0.36470588235294116,238,1241,467,1694,Shirt,Garment Upper body,Solid,Blouses,Womens Tailoring,Ladieswear,0.9760099665757771,0.9125,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,1123.4551709094403,catboost,0.9872495446265938,0.9071497268358865,0.9990784259515252,0.9834687474861235,0.9992013024913219,0.9944323853738437,33
806131,72,Blue,724,8,588.0,4,2020-09-14,136.0,1.4584452578234615,204.0,471.0,2020-09-14,0.03338441139167529,0.8078231292517006,0.0332117473546212,0.6850828729281768,2020-02-03,33,0,1,1,0.03338441139167529,0.8078231292517006,160,460,136,596,Trousers,Garment Lower body,Denim,Trousers Denim,Ladies Denim,Divided,1.2134171171685235,0.782312925170068,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,718.7058843860548,catboost,0.951048951048951,1.38705283261532,0.9967437716953891,0.9948515807256053,0.99067674254293,0.9943560056587163,34
677930,10,White,945,8,790.0,4,2020-09-14,155.0,1.6234419605181172,105.0,297.0,2020-09-14,0.016612272044625603,0.8151898734177215,0.016603999641287767,0.7841269841269841,2018-12-03,94,0,1,1,0.016612272044625603,0.8151898734177215,95,705,143,845,Sweater,Garment Upper body,Embroidery,Jersey Basic,Divided Basics,Divided,1.5898019379172412,0.8924050632911392,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,466.71580642003016,catboost,0.9567901234567902,1.5532932338290628,0.9908456977851504,0.9967822379535033,0.9961140294289312,0.9942071593287904,35
794575,9,Black,695,8,655.0,4,2020-09-14,40.0,2.7725887222397807,78.0,275.0,2020-09-14,0.033240238064432645,0.7099236641221374,0.033147884404340924,0.6719424460431654,2019-08-26,56,0,1,1,0.033240238064432645,0.7099236641221374,73,597,39,636,Hoodie,Garment Upper body,Contrast,Jersey Basic,Divided Basics,Divided,2.704711299836695,0.9114503816793893,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,432.4029491710322,catboost,0.851063829787234,2.3596499763742815,0.9894940558473874,0.9998793339232563,0.9945012748441003,0.994111804969162,36
685813,7,Grey,1100,8,819.0,4,2020-09-14,281.0,1.0673972693201845,166.0,412.0,2020-09-14,0.01659940812483184,0.7032967032967034,0.016561463790446828,0.6981818181818182,2018-11-12,97,0,1,1,0.01659940812483184,0.7032967032967034,143,700,234,932,Sweater,Garment Upper body,Melange,Jersey Basic,Men Underwear,Menswear,1.0929223728904311,0.8547008547008547,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,714.8865822255743,catboost,0.9756944444444444,1.0414535856908744,0.9966516142905416,0.9884965006837745,0.9960372315915584,0.9940207653988165,37
796210,9,Black,1001,8,761.0,4,2020-09-14,240.0,1.1511496221959918,157.0,412.0,2020-09-14,0.023510590436312595,0.8883048620236531,0.022894224419648137,0.8691308691308691,2019-09-02,55,0,1,1,0.023510590436312595,0.8883048620236531,126,594,184,776,Trousers,Garment Lower body,All over pattern,Trousers,Womens Everyday Collection,Ladieswear,1.1682055804673057,0.7805519053876478,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,610.7620047960628,catboost,0.97165991902834,1.1185259486924617,0.9952385340828802,0.9908293781674845,0.9944091174392529,0.9936669623151733,38
772902,9,Black,676,8,599.0,4,2020-09-14,77.0,2.0402208285265546,97.0,258.0,2020-09-14,0.013340058289239135,0.7462437395659433,0.01332368869722195,0.7263313609467456,2019-08-12,58,0,1,1,0.013340058289239135,0.7462437395659433,82,515,68,581,Top,Garment Upper body,Solid,Jersey Basic,Divided Basics,Divided,2.012000260884303,0.8597662771285476,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,448.4101579126636,catboost,0.9166666666666666,1.8702024261493417,0.9900162811415231,0.9987531172069826,0.9925506097748288,0.9933976305511525,39
874704,12,Light Beige,712,8,579.0,4,2020-09-14,133.0,1.4651883035895539,140.0,319.0,2020-09-14,0.04987330581657442,0.7910189982728842,0.0496466149304894,0.8286516853932584,2020-07-06,11,0,1,1,0.04987330581657442,0.7910189982728842,125,516,113,629,Sweater,Garment Upper body,Solid,Knitwear,Womens Everyday Collection,Ladieswear,1.5118444261139334,0.8911917098445595,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,483.3336275458418,catboost,0.95,1.3919288884100762,0.9917672718336251,0.994972246802349,0.9926274076122017,0.9929868050578152,40
682550,7,Grey,459,6,420.0,4,2020-09-14,39.0,2.353753379568445,118.0,292.0,2020-09-14,0.033160936238902324,0.7571428571428571,0.033185074406410386,0.6928104575163399,2018-09-17,105,0,1,1,0.033160936238902324,0.7571428571428571,105,368,38,406,Hoodie,Garment Upper body,Colour blocking,Jersey Basic,Divided Basics,Divided,2.2472349979108808,0.8761904761904762,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,520.5419272783681,catboost,0.8478260869565217,1.9955735174602032,0.993088194636439,0.9991151154372134,0.9862839062452001,0.9928549843592996,41
677930,31,Light Orange,732,8,610.0,4,2020-09-14,122.0,1.6029126037991785,96.0,239.0,2020-09-14,0.01660211169769379,0.8163934426229508,0.01659599888858015,0.8128415300546448,2018-09-17,105,0,1,1,0.01660211169769379,0.8163934426229508,88,553,115,667,Sweater,Garment Upper body,Embroidery,Jersey Basic,Divided Basics,Divided,1.5635744956409194,0.9065573770491804,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,436.80523575278505,catboost,0.9457364341085271,1.5159328501046494,0.9897090897920314,0.9963397956721101,0.9935489816606764,0.9928502691166485,42
552716,9,Black,1035,8,756.0,4,2020-09-14,279.0,0.9945736502681992,126.0,309.0,2020-09-14,0.03314935880190116,0.6825396825396826,0.03311066895930565,0.6685990338164252,2018-09-17,105,0,1,1,0.03314935880190116,0.6825396825396826,120,721,273,993,Bag,Accessories,Other structure,Accessories,Womens Big accessories,Ladieswear,0.9688970325047555,0.9537037037037037,2020-09-21,9,3,39,-1.0,-1.8369701987210297e-16,Autumn,Autumn_Winter,584.6044796245916,catboost,0.9755244755244755,0.9702309385483482,0.9947777470586429,0.9862038452256455,0.9964365803458974,0.99270322649492,43
